imageable_id,id,?column?,?column?,?column?
1145,13,-1,-1,-1
1145,14,-1,-1,-1
1145,15,-1,-1,-1
1145,16,-1,-1,-1
1147,1,-1,-1,-1
1147,2,-1,-1,-1
1147,3,-1,-1,-1
1147,4,-1,-1,-1
1147,5,-1,-1,-1
1147,6,-1,-1,-1
1147,7,-1,-1,-1
1147,8,-1,-1,-1
1147,9,-1,-1,-1
1147,10,-1,-1,-1
1147,11,-1,-1,-1
1147,12,-1,-1,-1
1147,13,-1,-1,-1
1147,14,-1,-1,-1
1147,15,-1,-1,-1
1147,16,-1,-1,-1
1151,1,-1,-1,-1
1151,2,-1,-1,-1
1151,3,-1,-1,-1
1151,4,-1,-1,-1
1151,5,-1,-1,-1
1151,6,-1,-1,-1
1151,7,-1,-1,-1
1151,8,-1,-1,-1
1151,9,-1,-1,-1
1151,10,-1,-1,-1
1151,11,-1,-1,-1
1151,12,-1,-1,-1
1151,13,-1,-1,-1
1151,14,-1,-1,-1
1151,15,-1,-1,-1
1151,16,-1,-1,-1
1153,1,-1,-1,-1
1153,2,-1,-1,-1
1153,3,-1,-1,-1
1153,4,-1,-1,-1
1153,5,-1,-1,-1
1153,6,-1,-1,-1
1153,7,-1,-1,-1
1153,8,-1,-1,-1
1153,9,-1,-1,-1
1153,10,-1,-1,-1
1153,11,-1,-1,-1
1153,12,-1,-1,-1
1153,13,-1,-1,-1
1153,14,-1,-1,-1
1153,15,-1,-1,-1
1153,16,-1,-1,-1
1154,1,-1,-1,-1
1154,2,-1,-1,-1
1154,3,-1,-1,-1
1154,4,-1,-1,-1
1154,5,-1,-1,-1
1154,6,-1,-1,-1
1154,7,-1,-1,-1
1154,8,-1,-1,-1
1154,9,-1,-1,-1
1154,10,-1,-1,-1
1154,11,-1,-1,-1
1154,12,-1,-1,-1
1154,13,-1,-1,-1
1154,14,-1,-1,-1
1154,15,-1,-1,-1
1154,16,-1,-1,-1
1159,1,-1,-1,-1
1159,1,-1,-1,-1
1159,2,-1,-1,-1
1159,2,-1,-1,-1
1159,3,-1,-1,-1
1159,3,-1,-1,-1
1159,4,-1,-1,-1
1159,4,-1,-1,-1
1159,5,-1,-1,-1
1159,5,-1,-1,-1
1159,6,-1,-1,-1
1159,6,-1,-1,-1
1159,7,-1,-1,-1
1159,7,-1,-1,-1
1159,8,-1,-1,-1
1159,8,-1,-1,-1
1159,9,-1,-1,-1
1159,9,-1,-1,-1
1159,10,-1,-1,-1
1159,10,-1,-1,-1
1159,11,-1,-1,-1
1159,11,-1,-1,-1
1159,12,-1,-1,-1
1159,12,-1,-1,-1
1159,13,-1,-1,-1
1159,13,-1,-1,-1
1159,14,-1,-1,-1
1159,14,-1,-1,-1
1159,15,-1,-1,-1
1159,15,-1,-1,-1
1159,16,-1,-1,-1
1159,16,-1,-1,-1
1160,1,-1,-1,-1
1160,2,-1,-1,-1
1160,3,-1,-1,-1
1160,4,-1,-1,-1
1160,5,-1,-1,-1
1160,6,-1,-1,-1
1160,7,-1,-1,-1
1160,8,-1,-1,-1
1160,9,-1,-1,-1
1160,10,-1,-1,-1
1160,11,-1,-1,-1
1160,12,-1,-1,-1
1160,13,-1,-1,-1
1160,14,-1,-1,-1
1160,15,-1,-1,-1
1160,16,-1,-1,-1
1161,1,-1,-1,-1
1161,2,-1,-1,-1
1161,3,-1,-1,-1
1161,4,-1,-1,-1
1161,5,-1,-1,-1
1161,6,-1,-1,-1
1161,7,-1,-1,-1
1161,8,-1,-1,-1
1161,9,-1,-1,-1
1161,10,-1,-1,-1
1161,11,-1,-1,-1
1161,12,-1,-1,-1
1161,13,-1,-1,-1
1161,14,-1,-1,-1
1161,15,-1,-1,-1
1161,16,-1,-1,-1
1165,1,-1,-1,-1
1165,2,-1,-1,-1
1165,3,-1,-1,-1
1165,4,-1,-1,-1
1165,5,-1,-1,-1
1165,6,-1,-1,-1
1165,7,-1,-1,-1
1165,8,-1,-1,-1
1165,9,-1,-1,-1
1165,10,-1,-1,-1
1165,11,-1,-1,-1
1165,12,-1,-1,-1
1165,13,-1,-1,-1
1165,14,-1,-1,-1
1165,15,-1,-1,-1
1165,16,-1,-1,-1
1166,1,-1,-1,-1
1166,2,-1,-1,-1
1166,3,-1,-1,-1
1166,4,-1,-1,-1
1166,5,-1,-1,-1
1166,6,-1,-1,-1
1166,7,-1,-1,-1
1166,8,-1,-1,-1
1166,9,-1,-1,-1
1166,10,-1,-1,-1
1166,11,-1,-1,-1
1166,12,-1,-1,-1
1166,13,-1,-1,-1
1166,14,-1,-1,-1
1166,15,-1,-1,-1
1166,16,-1,-1,-1
1171,1,-1,-1,-1
1171,2,-1,-1,-1
1171,3,-1,-1,-1
1171,4,-1,-1,-1
1171,5,-1,-1,-1
1171,6,-1,-1,-1
1171,7,-1,-1,-1
1171,8,-1,-1,-1
1171,9,-1,-1,-1
1171,10,-1,-1,-1
1171,11,-1,-1,-1
1171,12,-1,-1,-1
1171,13,-1,-1,-1
1171,14,-1,-1,-1
1171,15,-1,-1,-1
1171,16,-1,-1,-1
1172,1,-1,-1,-1
1172,2,-1,-1,-1
1172,3,-1,-1,-1
1172,4,-1,-1,-1
1172,5,-1,-1,-1
1172,6,-1,-1,-1
1172,7,-1,-1,-1
1172,8,-1,-1,-1
1172,9,-1,-1,-1
1172,10,-1,-1,-1
1172,11,-1,-1,-1
1172,12,-1,-1,-1
1172,13,-1,-1,-1
1172,14,-1,-1,-1
1172,15,-1,-1,-1
1172,16,-1,-1,-1
1174,1,-1,-1,-1
1174,2,-1,-1,-1
1174,3,-1,-1,-1
1174,4,-1,-1,-1
1174,5,-1,-1,-1
1174,6,-1,-1,-1
1174,7,-1,-1,-1
1174,8,-1,-1,-1
1174,9,-1,-1,-1
1174,10,-1,-1,-1
1174,11,-1,-1,-1
1174,12,-1,-1,-1
1174,13,-1,-1,-1
1174,14,-1,-1,-1
1174,15,-1,-1,-1
1174,16,-1,-1,-1
1175,1,-1,-1,-1
1175,2,-1,-1,-1
1175,3,-1,-1,-1
1175,4,-1,-1,-1
1175,5,-1,-1,-1
1175,6,-1,-1,-1
1175,7,-1,-1,-1
1175,8,-1,-1,-1
1175,9,-1,-1,-1
1175,10,-1,-1,-1
1175,11,-1,-1,-1
1175,12,-1,-1,-1
1175,13,-1,-1,-1
1175,14,-1,-1,-1
1175,15,-1,-1,-1
1175,16,-1,-1,-1
1180,1,-1,-1,-1
1180,2,-1,-1,-1
1180,3,-1,-1,-1
1180,4,-1,-1,-1
1180,5,-1,-1,-1
1180,6,-1,-1,-1
1180,7,-1,-1,-1
1180,8,-1,-1,-1
1180,9,-1,-1,-1
1180,10,-1,-1,-1
1180,11,-1,-1,-1
1180,12,-1,-1,-1
1180,13,-1,-1,-1
1180,14,-1,-1,-1
1180,15,-1,-1,-1
1180,16,-1,-1,-1
1181,1,-1,-1,-1
1181,2,-1,-1,-1
1181,3,-1,-1,-1
1181,4,-1,-1,-1
1181,5,-1,-1,-1
1181,6,-1,-1,-1
1181,7,-1,-1,-1
1181,8,-1,-1,-1
1181,9,-1,-1,-1
1181,10,-1,-1,-1
1181,11,-1,-1,-1
1181,12,-1,-1,-1
1181,13,-1,-1,-1
1181,14,-1,-1,-1
1181,15,-1,-1,-1
1181,16,-1,-1,-1
1183,1,-1,-1,-1
1183,2,-1,-1,-1
1183,3,-1,-1,-1
1183,4,-1,-1,-1
1183,5,-1,-1,-1
1183,6,-1,-1,-1
1183,7,-1,-1,-1
1183,8,-1,-1,-1
1183,9,-1,-1,-1
1183,10,-1,-1,-1
1183,11,-1,-1,-1
1183,12,-1,-1,-1
1183,13,-1,-1,-1
1183,14,-1,-1,-1
1183,15,-1,-1,-1
1183,16,-1,-1,-1
1184,1,-1,-1,-1
1184,2,-1,-1,-1
1184,3,-1,-1,-1
1184,4,-1,-1,-1
1184,5,-1,-1,-1
1184,6,-1,-1,-1
1184,7,-1,-1,-1
1184,8,-1,-1,-1
1184,9,-1,-1,-1
1184,10,-1,-1,-1
1184,11,-1,-1,-1
1184,12,-1,-1,-1
1184,13,-1,-1,-1
1184,14,-1,-1,-1
1184,15,-1,-1,-1
1184,16,-1,-1,-1
1187,1,-1,-1,-1
1187,2,-1,-1,-1
1187,3,-1,-1,-1
1187,4,-1,-1,-1
1187,5,-1,-1,-1
1187,6,-1,-1,-1
1187,7,-1,-1,-1
1187,8,-1,-1,-1
1187,9,-1,-1,-1
1187,10,-1,-1,-1
1187,11,-1,-1,-1
1187,12,-1,-1,-1
1187,13,-1,-1,-1
1187,14,-1,-1,-1
1187,15,-1,-1,-1
1187,16,-1,-1,-1
1195,1,-1,-1,-1
1195,2,-1,-1,-1
1195,3,-1,-1,-1
1195,4,-1,-1,-1
1195,5,-1,-1,-1
1195,6,-1,-1,-1
1195,7,-1,-1,-1
1195,8,-1,-1,-1
1195,9,-1,-1,-1
1195,10,-1,-1,-1
1195,11,-1,-1,-1
1195,12,-1,-1,-1
1195,13,-1,-1,-1
1195,14,-1,-1,-1
1195,15,-1,-1,-1
1195,16,-1,-1,-1
1197,1,-1,-1,-1
1197,2,-1,-1,-1
1197,3,-1,-1,-1
1197,4,-1,-1,-1
1197,5,-1,-1,-1
1197,6,-1,-1,-1
1197,7,-1,-1,-1
1197,8,-1,-1,-1
1197,9,-1,-1,-1
1197,10,-1,-1,-1
1197,11,-1,-1,-1
1197,12,-1,-1,-1
1197,13,-1,-1,-1
1197,14,-1,-1,-1
1197,15,-1,-1,-1
1197,16,-1,-1,-1
1204,1,-1,-1,-1
1204,2,-1,-1,-1
1204,3,-1,-1,-1
1204,4,-1,-1,-1
1204,5,-1,-1,-1
1204,6,-1,-1,-1
1204,7,-1,-1,-1
1204,8,-1,-1,-1
1204,9,-1,-1,-1
1204,10,-1,-1,-1
1204,11,-1,-1,-1
1204,12,-1,-1,-1
1204,13,-1,-1,-1
1204,14,-1,-1,-1
1204,15,-1,-1,-1
1204,16,-1,-1,-1
1205,1,-1,-1,-1
1205,2,-1,-1,-1
1205,3,-1,-1,-1
1205,4,-1,-1,-1
1205,5,-1,-1,-1
1205,6,-1,-1,-1
1205,7,-1,-1,-1
1205,8,-1,-1,-1
1205,9,-1,-1,-1
1205,10,-1,-1,-1
1205,11,-1,-1,-1
1205,12,-1,-1,-1
1205,13,-1,-1,-1
1205,14,-1,-1,-1
1205,15,-1,-1,-1
1205,16,-1,-1,-1
1208,1,-1,-1,-1
1208,2,-1,-1,-1
1208,3,-1,-1,-1
1208,4,-1,-1,-1
1208,5,-1,-1,-1
1208,6,-1,-1,-1
1208,7,-1,-1,-1
1208,8,-1,-1,-1
1208,9,-1,-1,-1
1208,10,-1,-1,-1
1208,11,-1,-1,-1
1208,12,-1,-1,-1
1208,13,-1,-1,-1
1208,14,-1,-1,-1
1208,15,-1,-1,-1
1208,16,-1,-1,-1
1209,1,-1,-1,-1
1209,2,-1,-1,-1
1209,3,-1,-1,-1
1209,4,-1,-1,-1
1209,5,-1,-1,-1
1209,6,-1,-1,-1
1209,7,-1,-1,-1
1209,8,-1,-1,-1
1209,9,-1,-1,-1
1209,10,-1,-1,-1
1209,11,-1,-1,-1
1209,12,-1,-1,-1
1209,13,-1,-1,-1
1209,14,-1,-1,-1
1209,15,-1,-1,-1
1209,16,-1,-1,-1
1210,1,-1,-1,-1
1210,2,-1,-1,-1
1210,3,-1,-1,-1
1210,4,-1,-1,-1
1210,5,-1,-1,-1
1210,6,-1,-1,-1
1210,7,-1,-1,-1
1210,8,-1,-1,-1
1210,9,-1,-1,-1
1210,10,-1,-1,-1
1210,11,-1,-1,-1
1210,12,-1,-1,-1
1210,13,-1,-1,-1
1210,14,-1,-1,-1
1210,15,-1,-1,-1
1210,16,-1,-1,-1
1211,1,-1,-1,-1
1211,2,-1,-1,-1
1211,3,-1,-1,-1
1211,4,-1,-1,-1
1211,5,-1,-1,-1
1211,6,-1,-1,-1
1211,7,-1,-1,-1
1211,8,-1,-1,-1
1211,9,-1,-1,-1
1211,10,-1,-1,-1
1211,11,-1,-1,-1
1211,12,-1,-1,-1
1211,13,-1,-1,-1
1211,14,-1,-1,-1
1211,15,-1,-1,-1
1211,16,-1,-1,-1
1218,1,-1,-1,-1
1218,2,-1,-1,-1
1218,3,-1,-1,-1
1218,4,-1,-1,-1
1218,5,-1,-1,-1
1218,6,-1,-1,-1
1218,7,-1,-1,-1
1218,8,-1,-1,-1
1218,9,-1,-1,-1
1218,10,-1,-1,-1
1218,11,-1,-1,-1
1218,12,-1,-1,-1
1218,13,-1,-1,-1
1218,14,-1,-1,-1
1218,15,-1,-1,-1
1218,16,-1,-1,-1
1220,1,-1,-1,-1
1220,2,-1,-1,-1
1220,3,-1,-1,-1
1220,4,-1,-1,-1
1220,5,-1,-1,-1
1220,6,-1,-1,-1
1220,7,-1,-1,-1
1220,8,-1,-1,-1
1220,9,-1,-1,-1
1220,10,-1,-1,-1
1220,11,-1,-1,-1
1220,12,-1,-1,-1
1220,13,-1,-1,-1
1220,14,-1,-1,-1
1220,15,-1,-1,-1
1220,16,-1,-1,-1
1221,1,-1,-1,-1
1221,2,-1,-1,-1
1221,3,-1,-1,-1
1221,4,-1,-1,-1
1221,5,-1,-1,-1
1221,6,-1,-1,-1
1221,7,-1,-1,-1
1221,8,-1,-1,-1
1221,9,-1,-1,-1
1221,10,-1,-1,-1
1221,11,-1,-1,-1
1221,12,-1,-1,-1
1221,13,-1,-1,-1
1221,14,-1,-1,-1
1221,15,-1,-1,-1
1221,16,-1,-1,-1
1225,1,-1,-1,-1
1225,2,-1,-1,-1
1225,3,-1,-1,-1
1225,4,-1,-1,-1
1225,5,-1,-1,-1
1225,6,-1,-1,-1
1225,7,-1,-1,-1
1225,8,-1,-1,-1
1225,9,-1,-1,-1
1225,10,-1,-1,-1
1225,11,-1,-1,-1
1225,12,-1,-1,-1
1225,13,-1,-1,-1
1225,14,-1,-1,-1
1225,15,-1,-1,-1
1225,16,-1,-1,-1
1226,1,-1,-1,-1
1226,2,-1,-1,-1
1226,3,-1,-1,-1
1226,4,-1,-1,-1
1226,5,-1,-1,-1
1226,6,-1,-1,-1
1226,7,-1,-1,-1
1226,8,-1,-1,-1
1226,9,-1,-1,-1
1226,10,-1,-1,-1
1226,11,-1,-1,-1
1226,12,-1,-1,-1
1226,13,-1,-1,-1
1226,14,-1,-1,-1
1226,15,-1,-1,-1
1226,16,-1,-1,-1
1230,1,-1,-1,-1
1230,2,-1,-1,-1
1230,3,-1,-1,-1
1230,4,-1,-1,-1
1230,5,-1,-1,-1
1230,6,-1,-1,-1
1230,7,-1,-1,-1
1230,8,-1,-1,-1
1230,9,-1,-1,-1
1230,10,-1,-1,-1
1230,11,-1,-1,-1
1230,12,-1,-1,-1
1230,13,-1,-1,-1
1230,14,-1,-1,-1
1230,15,-1,-1,-1
1230,16,-1,-1,-1
1232,1,-1,-1,-1
1232,2,-1,-1,-1
1232,3,-1,-1,-1
1232,4,-1,-1,-1
1232,5,-1,-1,-1
1232,6,-1,-1,-1
1232,7,-1,-1,-1
1232,8,-1,-1,-1
1232,9,-1,-1,-1
1232,10,-1,-1,-1
1232,11,-1,-1,-1
1232,12,-1,-1,-1
1232,13,-1,-1,-1
1232,14,-1,-1,-1
1232,15,-1,-1,-1
1232,16,-1,-1,-1
1237,1,-1,-1,-1
1237,2,-1,-1,-1
1237,3,-1,-1,-1
1237,4,-1,-1,-1
1237,5,-1,-1,-1
1237,6,-1,-1,-1
1237,7,-1,-1,-1
1237,8,-1,-1,-1
1237,9,-1,-1,-1
1237,10,-1,-1,-1
1237,11,-1,-1,-1
1237,12,-1,-1,-1
1237,13,-1,-1,-1
1237,14,-1,-1,-1
1237,15,-1,-1,-1
1237,16,-1,-1,-1
1238,1,-1,-1,-1
1238,2,-1,-1,-1
1238,3,-1,-1,-1
1238,4,-1,-1,-1
1238,5,-1,-1,-1
1238,6,-1,-1,-1
1238,7,-1,-1,-1
1238,8,-1,-1,-1
1238,9,-1,-1,-1
1238,10,-1,-1,-1
1238,11,-1,-1,-1
1238,12,-1,-1,-1
1238,13,-1,-1,-1
1238,14,-1,-1,-1
1238,15,-1,-1,-1
1238,16,-1,-1,-1
1239,1,-1,-1,-1
1239,2,-1,-1,-1
1239,3,-1,-1,-1
1239,4,-1,-1,-1
1239,5,-1,-1,-1
1239,6,-1,-1,-1
1239,7,-1,-1,-1
1239,8,-1,-1,-1
1239,9,-1,-1,-1
1239,10,-1,-1,-1
1239,11,-1,-1,-1
1239,12,-1,-1,-1
1239,13,-1,-1,-1
1239,14,-1,-1,-1
1239,15,-1,-1,-1
1239,16,-1,-1,-1
1243,1,-1,-1,-1
1243,2,-1,-1,-1
1243,3,-1,-1,-1
1243,4,-1,-1,-1
1243,5,-1,-1,-1
1243,6,-1,-1,-1
1243,7,-1,-1,-1
1243,8,-1,-1,-1
1243,9,-1,-1,-1
1243,10,-1,-1,-1
1243,11,-1,-1,-1
1243,12,-1,-1,-1
1243,13,-1,-1,-1
1243,14,-1,-1,-1
1243,15,-1,-1,-1
1243,16,-1,-1,-1
1245,1,-1,-1,-1
1245,2,-1,-1,-1
1245,3,-1,-1,-1
1245,4,-1,-1,-1
1245,5,-1,-1,-1
1245,6,-1,-1,-1
1245,7,-1,-1,-1
1245,8,-1,-1,-1
1245,9,-1,-1,-1
1245,10,-1,-1,-1
1245,11,-1,-1,-1
1245,12,-1,-1,-1
1245,13,-1,-1,-1
1245,14,-1,-1,-1
1245,15,-1,-1,-1
1245,16,-1,-1,-1
1251,1,-1,-1,-1
1251,2,-1,-1,-1
1251,3,-1,-1,-1
1251,4,-1,-1,-1
1251,5,-1,-1,-1
1251,6,-1,-1,-1
1251,7,-1,-1,-1
1251,8,-1,-1,-1
1251,9,-1,-1,-1
1251,10,-1,-1,-1
1251,11,-1,-1,-1
1251,12,-1,-1,-1
1251,13,-1,-1,-1
1251,14,-1,-1,-1
1251,15,-1,-1,-1
1251,16,-1,-1,-1
1252,1,-1,-1,-1
1252,2,-1,-1,-1
1252,3,-1,-1,-1
1252,4,-1,-1,-1
1252,5,-1,-1,-1
1252,6,-1,-1,-1
1252,7,-1,-1,-1
1252,8,-1,-1,-1
1252,9,-1,-1,-1
1252,10,-1,-1,-1
1252,11,-1,-1,-1
1252,12,-1,-1,-1
1252,13,-1,-1,-1
1252,14,-1,-1,-1
1252,15,-1,-1,-1
1252,16,-1,-1,-1
1478,1,-1,-1,-1
1478,2,-1,-1,-1
1478,3,-1,-1,-1
1478,4,-1,-1,-1
1478,5,-1,-1,-1
1478,6,-1,-1,-1
1478,7,-1,-1,-1
1478,8,-1,-1,-1
1478,9,-1,-1,-1
1478,10,-1,-1,-1
1478,11,-1,-1,-1
1478,12,-1,-1,-1
1478,13,-1,-1,-1
1478,14,-1,-1,-1
1478,15,-1,-1,-1
1478,16,-1,-1,-1
1488,1,-1,-1,-1
1488,2,-1,-1,-1
1488,3,-1,-1,-1
1488,4,-1,-1,-1
1488,5,-1,-1,-1
1488,6,-1,-1,-1
1488,7,-1,-1,-1
1488,8,-1,-1,-1
1488,9,-1,-1,-1
1488,10,-1,-1,-1
1488,11,-1,-1,-1
1488,12,-1,-1,-1
1488,13,-1,-1,-1
1488,14,-1,-1,-1
1488,15,-1,-1,-1
1488,16,-1,-1,-1
1562,1,-1,-1,-1
1562,2,-1,-1,-1
1562,3,-1,-1,-1
1562,4,-1,-1,-1
1562,5,-1,-1,-1
1562,6,-1,-1,-1
1562,7,-1,-1,-1
1562,8,-1,-1,-1
1562,9,-1,-1,-1
1562,10,-1,-1,-1
1562,11,-1,-1,-1
1562,12,-1,-1,-1
1562,13,-1,-1,-1
1562,14,-1,-1,-1
1562,15,-1,-1,-1
1562,16,-1,-1,-1
1568,1,-1,-1,-1
1568,2,-1,-1,-1
1568,3,-1,-1,-1
1568,4,-1,-1,-1
1568,5,-1,-1,-1
1568,6,-1,-1,-1
1568,7,-1,-1,-1
1568,8,-1,-1,-1
1568,9,-1,-1,-1
1568,10,-1,-1,-1
1568,11,-1,-1,-1
1568,12,-1,-1,-1
1568,13,-1,-1,-1
1568,14,-1,-1,-1
1568,15,-1,-1,-1
1568,16,-1,-1,-1
1569,1,-1,-1,-1
1569,2,-1,-1,-1
1569,3,-1,-1,-1
1569,4,-1,-1,-1
1569,5,-1,-1,-1
1569,6,-1,-1,-1
1569,7,-1,-1,-1
1569,8,-1,-1,-1
1569,9,-1,-1,-1
1569,10,-1,-1,-1
1569,11,-1,-1,-1
1569,12,-1,-1,-1
1569,13,-1,-1,-1
1569,14,-1,-1,-1
1569,15,-1,-1,-1
1569,16,-1,-1,-1
1571,1,-1,-1,-1
1571,2,-1,-1,-1
1571,3,-1,-1,-1
1571,4,-1,-1,-1
1571,5,-1,-1,-1
1571,6,-1,-1,-1
1571,7,-1,-1,-1
1571,8,-1,-1,-1
1571,9,-1,-1,-1
1571,10,-1,-1,-1
1571,11,-1,-1,-1
1571,12,-1,-1,-1
1571,13,-1,-1,-1
1571,14,-1,-1,-1
1571,15,-1,-1,-1
1571,16,-1,-1,-1
1576,1,-1,-1,-1
1576,2,-1,-1,-1
1576,3,-1,-1,-1
1576,4,-1,-1,-1
1576,5,-1,-1,-1
1576,6,-1,-1,-1
1576,7,-1,-1,-1
1576,8,-1,-1,-1
1576,9,-1,-1,-1
1576,10,-1,-1,-1
1576,11,-1,-1,-1
1576,12,-1,-1,-1
1576,13,-1,-1,-1
1576,14,-1,-1,-1
1576,15,-1,-1,-1
1576,16,-1,-1,-1
1577,1,-1,-1,-1
1577,2,-1,-1,-1
1577,3,-1,-1,-1
1577,4,-1,-1,-1
1577,5,-1,-1,-1
1577,6,-1,-1,-1
1577,7,-1,-1,-1
1577,8,-1,-1,-1
1577,9,-1,-1,-1
1577,10,-1,-1,-1
1577,11,-1,-1,-1
1577,12,-1,-1,-1
1577,13,-1,-1,-1
1577,14,-1,-1,-1
1577,15,-1,-1,-1
1577,16,-1,-1,-1
1578,1,-1,-1,-1
1578,2,-1,-1,-1
1578,3,-1,-1,-1
1578,4,-1,-1,-1
1578,5,-1,-1,-1
1578,6,-1,-1,-1
1578,7,-1,-1,-1
1578,8,-1,-1,-1
1578,9,-1,-1,-1
1578,10,-1,-1,-1
1578,11,-1,-1,-1
1578,12,-1,-1,-1
1578,13,-1,-1,-1
1578,14,-1,-1,-1
1578,15,-1,-1,-1
1578,16,-1,-1,-1
1579,1,-1,-1,-1
1579,2,-1,-1,-1
1579,3,-1,-1,-1
1579,4,-1,-1,-1
1579,5,-1,-1,-1
1579,6,-1,-1,-1
1579,7,-1,-1,-1
1579,8,-1,-1,-1
1579,9,-1,-1,-1
1579,10,-1,-1,-1
1579,11,-1,-1,-1
1579,12,-1,-1,-1
1579,13,-1,-1,-1
1579,14,-1,-1,-1
1579,15,-1,-1,-1
1579,16,-1,-1,-1
1580,1,-1,-1,-1
1580,2,-1,-1,-1
1580,3,-1,-1,-1
1580,4,-1,-1,-1
1580,5,-1,-1,-1
1580,6,-1,-1,-1
1580,7,-1,-1,-1
1580,8,-1,-1,-1
1580,9,-1,-1,-1
1580,10,-1,-1,-1
1580,11,-1,-1,-1
1580,12,-1,-1,-1
1580,13,-1,-1,-1
1580,14,-1,-1,-1
1580,15,-1,-1,-1
1580,16,-1,-1,-1
1582,1,-1,-1,-1
1582,2,-1,-1,-1
1582,3,-1,-1,-1
1582,4,-1,-1,-1
1582,5,-1,-1,-1
1582,6,-1,-1,-1
1582,7,-1,-1,-1
1582,8,-1,-1,-1
1582,9,-1,-1,-1
1582,10,-1,-1,-1
1582,11,-1,-1,-1
1582,12,-1,-1,-1
1582,13,-1,-1,-1
1582,14,-1,-1,-1
1582,15,-1,-1,-1
1582,16,-1,-1,-1
1583,1,-1,-1,-1
1583,2,-1,-1,-1
1583,3,-1,-1,-1
1583,4,-1,-1,-1
1583,5,-1,-1,-1
1583,6,-1,-1,-1
1583,7,-1,-1,-1
1583,8,-1,-1,-1
1583,9,-1,-1,-1
1583,10,-1,-1,-1
1583,11,-1,-1,-1
1583,12,-1,-1,-1
1583,13,-1,-1,-1
1583,14,-1,-1,-1
1583,15,-1,-1,-1
1583,16,-1,-1,-1
1584,1,-1,-1,-1
1584,2,-1,-1,-1
1584,3,-1,-1,-1
1584,4,-1,-1,-1
1584,5,-1,-1,-1
1584,6,-1,-1,-1
1584,7,-1,-1,-1
1584,8,-1,-1,-1
1584,9,-1,-1,-1
1584,10,-1,-1,-1
1584,11,-1,-1,-1
1584,12,-1,-1,-1
1584,13,-1,-1,-1
1584,14,-1,-1,-1
1584,15,-1,-1,-1
1584,16,-1,-1,-1
1585,1,-1,-1,-1
1585,2,-1,-1,-1
1585,3,-1,-1,-1
1585,4,-1,-1,-1
1585,5,-1,-1,-1
1585,6,-1,-1,-1
1585,7,-1,-1,-1
1585,8,-1,-1,-1
1585,9,-1,-1,-1
1585,10,-1,-1,-1
1585,11,-1,-1,-1
1585,12,-1,-1,-1
1585,13,-1,-1,-1
1585,14,-1,-1,-1
1585,15,-1,-1,-1
1585,16,-1,-1,-1
1586,1,-1,-1,-1
1586,2,-1,-1,-1
1586,3,-1,-1,-1
1586,4,-1,-1,-1
1586,5,-1,-1,-1
1586,6,-1,-1,-1
1586,7,-1,-1,-1
1586,8,-1,-1,-1
1586,9,-1,-1,-1
1586,10,-1,-1,-1
1586,11,-1,-1,-1
1586,12,-1,-1,-1
1586,13,-1,-1,-1
1586,14,-1,-1,-1
1586,15,-1,-1,-1
1586,16,-1,-1,-1
1587,1,-1,-1,-1
1587,2,-1,-1,-1
1587,3,-1,-1,-1
1587,4,-1,-1,-1
1587,5,-1,-1,-1
1587,6,-1,-1,-1
1587,7,-1,-1,-1
1587,8,-1,-1,-1
1587,9,-1,-1,-1
1587,10,-1,-1,-1
1587,11,-1,-1,-1
1587,12,-1,-1,-1
1587,13,-1,-1,-1
1587,14,-1,-1,-1
1587,15,-1,-1,-1
1587,16,-1,-1,-1
1594,1,-1,-1,-1
1594,2,-1,-1,-1
1594,3,-1,-1,-1
1594,4,-1,-1,-1
1594,5,-1,-1,-1
1594,6,-1,-1,-1
1594,7,-1,-1,-1
1594,8,-1,-1,-1
1594,9,-1,-1,-1
1594,10,-1,-1,-1
1594,11,-1,-1,-1
1594,12,-1,-1,-1
1594,13,-1,-1,-1
1594,14,-1,-1,-1
1594,15,-1,-1,-1
1594,16,-1,-1,-1
1595,1,-1,-1,-1
1595,2,-1,-1,-1
1595,3,-1,-1,-1
1595,4,-1,-1,-1
1595,5,-1,-1,-1
1595,6,-1,-1,-1
1595,7,-1,-1,-1
1595,8,-1,-1,-1
1595,9,-1,-1,-1
1595,10,-1,-1,-1
1595,11,-1,-1,-1
1595,12,-1,-1,-1
1595,13,-1,-1,-1
1595,14,-1,-1,-1
1595,15,-1,-1,-1
1595,16,-1,-1,-1
1596,1,-1,-1,-1
1596,2,-1,-1,-1
1596,3,-1,-1,-1
1596,4,-1,-1,-1
1596,5,-1,-1,-1
1596,6,-1,-1,-1
1596,7,-1,-1,-1
1596,8,-1,-1,-1
1596,9,-1,-1,-1
1596,10,-1,-1,-1
1596,11,-1,-1,-1
1596,12,-1,-1,-1
1596,13,-1,-1,-1
1596,14,-1,-1,-1
1596,15,-1,-1,-1
1596,16,-1,-1,-1
1597,1,-1,-1,-1
1597,2,-1,-1,-1
1597,3,-1,-1,-1
1597,4,-1,-1,-1
1597,5,-1,-1,-1
1597,6,-1,-1,-1
1597,7,-1,-1,-1
1597,8,-1,-1,-1
1597,9,-1,-1,-1
1597,10,-1,-1,-1
1597,11,-1,-1,-1
1597,12,-1,-1,-1
1597,13,-1,-1,-1
1597,14,-1,-1,-1
1597,15,-1,-1,-1
1597,16,-1,-1,-1
1599,1,-1,-1,-1
1599,2,-1,-1,-1
